"Rank","Player_Name","Player_ID","Projected_Rating","Rating_StdErr","Projected_Stdev","Prev_Rank","Rank_Change","Previous_Rating","Change","Weight_Sum","Rounds_Player","Avg_SoS","Center_Wt","Primary_Player","Country","Rounds_Last_Year","Recent_Tour","Common_Tour","estimate","std.error","p.value","Sample_Stdev","Expected_Stdev","Event_Date"
449,"Natipong Srithong","8531",0.772933375937064,0.796624889408809,2.8353019062661,342,107,0.375020431743471,0.397912944193593,25.5271102659581,43,1.33717144612871,0.766694916560824,0,"THA",31,"Asian Tour","Asian Tour",0.282426406065623,0.457922517929978,0.00848435133622333,2.59084487118001,2.7210890623518,2016-02-09
450,"Berry Henson","10316",0.788335950638549,0.500283844291386,2.88490733126907,519,-69,0.830549569131264,-0.0422136184927153,66.1392305842084,285,1.43047933725988,0.419773339922762,0,"USA",61,"Asian Tour","Asian Tour",0.591883865093843,0.400070076292844,0.0251377590520603,2.99976924111702,2.84119805454513,2016-02-09
451,"Curtis Thompson","19395",0.791296490937235,0.592830441588199,2.89502215831143,534,-83,0.857369298869178,-0.0660728079319431,45.695699645791,84,0.587246743604069,0.571095153718854,0,"USA",74,"Web.com Tour","Web.com Tour",0.569422098137352,0.415866508657552,0.027228002139303,3.04425017583648,2.83367347530384,2016-02-09
452,"Brian Gay","5951",0.791828208056612,0.673723832894827,2.77670438710462,398,54,0.528191543988455,0.263636664068157,25.327799093192,242,-0.344196689132704,0.206038302874737,1,"USA",9,"None","PGA Tour",0.466344309829357,0.456349881741314,0.0252071832681006,2.43824019997272,2.6937303967464,2016-02-09
453,"Chris Selfridge","13982",0.792795927060498,0.711989329904974,2.77242528216663,445,8,0.662800005117577,0.129995921942921,29.2613872348811,50,1.40050576555065,0.590537430469359,0,"IRL",50,"European Challenge Tour","European Challenge Tour",0.36385914092785,0.447213762329213,0.01196751061781,2.40214584458761,2.67944269192274,2016-02-09
454,"Yuki Inamori","16165",0.793782626370049,0.542537782058439,2.81699092856068,385,69,0.502868430380364,0.290914195989685,63.5847337751671,122,0.909806847712977,0.5969929631765,0,"JPN",87,"Japan Golf Tour","Japan Golf Tour",0.61667114519798,0.402859970971409,0.0305994228832461,2.79002908882007,2.76425227622811,2016-02-09
455,"Daan Huizing","12650",0.799055004691032,0.499901591572001,2.77867713007848,448,7,0.682126417811305,0.116928586879727,64.0135916377281,215,1.09292733962552,0.394127221731326,0,"NED",78,"European Challenge Tour","European Challenge Tour",0.615345975852696,0.401575483572281,0.029821022621421,2.70340910719155,2.73333953104347,2016-02-09
456,"Jens Dantorp","14018",0.800421369353879,0.511684107350466,2.89084384284447,449,7,0.682271082869405,0.118150286484474,57.7453304446915,250,1.14950039624231,0.377312624481843,0,"SWE",70,"European Challenge Tour","European Challenge Tour",0.594728314410649,0.406003633669281,0.0278390415684905,3.03478817406118,2.84519902607827,2016-02-09
457,"Byron Smith","9687",0.803380214826103,0.529799997432901,2.81427017121541,483,-26,0.771884995344636,0.0314952194814666,47.0527278535442,223,0.267525921594312,0.300386398039387,0,"USA",45,"PGA Tour","Web.com Tour",0.604783166289034,0.413490826504696,0.0327281600815589,2.79805030928872,2.76395162029166,2016-02-09
458,"Bjorn Akesson","11530",0.805218726833353,0.482724997224855,2.8945754795737,466,-8,0.729417988987385,0.0758007378459677,78.0857423908218,296,1.13659367001992,0.433546156970395,0,"SWE",86,"European Challenge Tour","European Challenge Tour",0.651338696469379,0.394289557395847,0.0338950055793658,3.00726364171147,2.85403990581835,2016-02-09
459,"Steven Jeppesen","8125",0.805683474610305,0.573557460977077,2.79873838367815,450,9,0.682992066457898,0.122691408152407,47.730534826901,148,1.25091290486515,0.516898103229984,0,"SWE",78,"European Challenge Tour","European Challenge Tour",0.549428966337727,0.415405225905763,0.0238949068701056,2.71364673766597,2.73933721531886,2016-02-09
460,"Miguel Tabuena","15274",0.806163861536089,0.522582120204907,2.69471528273052,583,-123,0.955356886627537,-0.149193025091448,60.7076924255271,211,1.51430822356643,0.470710454595697,0,"PHI",62,"Asian Tour","Asian Tour",0.588418299863293,0.403639926478051,0.0258764863739359,2.44192214984896,2.64355790226422,2016-02-09
461,"Rashid Khan","12668",0.811423915774906,0.544700597643224,2.75035924800571,470,-9,0.73458650482443,0.076837410950476,55.5099075269199,157,1.36738908079852,0.509792221276913,0,"IND",62,"Asian Tour","Asian Tour",0.582970211520053,0.407576877958028,0.0264251700413118,2.58376419032566,2.69588153523438,2016-02-09
462,"Brandon Hagy","18695",0.815514744097346,0.737620305129089,2.93895059002639,612,-150,1.01980319208311,-0.204288447985764,25.153544053884,57,0.305901038996693,0.484231482419279,0,"USA",42,"Web.com Tour","Web.com Tour",0.439935772300082,0.457379124863701,0.0219683337024363,3.27866834859888,2.84488081579488,2016-02-09
463,"Nate Lashley","10943",0.82486792003827,0.670404629565968,2.8071889722415,491,-28,0.78009170622742,0.0447762138108501,34.8634189667824,59,1.85235934326702,0.627784309586582,0,"USA",57,"PGA Tour Latinoamerica","PGA Tour Latinoamerica",0.424961611744255,0.435545867615973,0.0146817633811686,2.64666958098161,2.72596176762089,2016-02-09
464,"Atomu Shigenaga","10719",0.829436479041298,0.527375758731107,2.7097529421047,407,57,0.556948915364309,0.272487563676989,57.7875556879227,170,0.982557000031487,0.453402214781068,0,"JPN",67,"Japan Golf Tour","Japan Golf Tour",0.634538429248754,0.406922283360912,0.0360157736365562,2.47473100635073,2.65793826420928,2016-02-09
465,"Daniel Im","12971",0.833417138960023,0.479867554366093,2.95986668566096,440,25,0.653218734383274,0.180198404576749,78.1822133532835,283,1.0841039350077,0.419171978109801,0,"USA",92,"European Challenge Tour","European Challenge Tour",0.684252512209718,0.394214881618394,0.0415271058582629,3.17180743355096,2.92070846322468,2016-02-09
466,"Richard McEvoy","7389",0.834225440454497,0.500510423504227,2.84129524110314,467,-1,0.729657343195543,0.104568097258954,62.8650017456681,280,0.790141591792992,0.385939320319519,0,"ENG",75,"European Tour","European Tour",0.665498556448712,0.401840763742663,0.0407349069450646,2.88259296238031,2.79686395147833,2016-02-09
467,"Clement Sordet","17718",0.834573560135982,0.69831993406011,2.8780788863611,457,10,0.711858323202535,0.122715236933447,31.739421906163,54,1.18480213349734,0.639234206090826,0,"FRA",46,"European Challenge Tour","European Challenge Tour",0.462673753968564,0.440734872069678,0.0200271006843931,2.94452718771184,2.79207581304875,2016-02-09
468,"Nick Cullen","14247",0.834665636751568,0.554411186243268,2.81320548994846,395,73,0.517480445128491,0.317185191623077,45.7013668546231,214,1.16751089341334,0.388494496299099,0,"AUS",42,"PGA Tour Australasia","PGA Tour Australasia",0.578455117485215,0.416638972253767,0.0290757004487532,2.77825140461622,2.75803432996119,2016-02-09
469,"Andrew Dodt","8364",0.837930308239564,0.491476797019159,2.87497619680277,455,14,0.705067806912632,0.132862501326932,70.5527291345103,297,0.570995999608563,0.41991957895696,0,"AUS",77,"European Tour","Asian Tour",0.698831226665077,0.396935493047744,0.0468636904061958,2.96738355408744,2.83265576626852,2016-02-09
470,"Rodolfo Cazaubon Jnr","18185",0.842254277381664,0.545520731250291,2.79836666456838,547,-77,0.873632898726473,-0.0313786213448087,55.5959197099997,130,1.57717695924243,0.513797785962729,0,"MEX",67,"PGA Tour Latinoamerica","PGA Tour Latinoamerica",0.603817364049327,0.407887880906109,0.0302269959075269,2.73367269903208,2.74467905612727,2016-02-09
471,"Alessandro Tadini","7001",0.842704509829783,0.485336550977737,2.66642793171507,469,2,0.730828061860034,0.111876447969749,64.7160207304546,317,0.925420217817907,0.325932656567157,0,"ITA",72,"European Tour","European Challenge Tour",0.672907125571068,0.400881362524898,0.0420894558285165,2.39422823177013,2.62188602866626,2016-02-09
472,"Rhys Davies","11527",0.842800315261458,0.482353467132407,2.7958024297243,498,-26,0.795159213826276,0.0476411014351817,73.1077843631522,318,1.19286264307158,0.390845039110179,0,"WAL",80,"European Challenge Tour","European Challenge Tour",0.679533775404641,0.396631462761912,0.0415792539623212,2.75997925496863,2.75387842120847,2016-02-09
473,"Chase Wright","16807",0.845439682971002,0.519125350638735,2.848184045332,426,47,0.609197941885224,0.236241741085778,56.5978765197271,178,0.658889089669387,0.404437592969534,0,"USA",71,"Web.com Tour","Web.com Tour",0.666188624856484,0.40531832389522,0.0426665570031139,2.90303460149396,2.80047517868093,2016-02-09
474,"Simon Dyson","6436",0.851600896027552,0.52198609161414,2.88602925776652,386,88,0.503933603986971,0.347667292040581,47.932079408623,315,0.387783970248941,0.272951302401853,1,"ENG",30,"Sunshine Tour","European Tour",0.653579941889819,0.414126578468186,0.0439787214590622,3.05060006238233,2.83843185524081,2016-02-09
475,"Jens Fahrbring","13445",0.854626147553914,0.47760001514864,2.72640844190732,462,13,0.720429897053315,0.134196250500599,83.8290628862831,254,1.18543104766812,0.446626103814488,0,"SWE",100,"European Challenge Tour","European Challenge Tour",0.711490330016223,0.392089129162138,0.0477248438506722,2.59405296229742,2.68425058771224,2016-02-09
476,"Jinho Choi","7024",0.856890607193517,0.603702950639575,2.73507313398697,582,-106,0.954615744221128,-0.0977251370276112,42.1778707837743,116,1.82543250576702,0.538323040479604,0,"KOR",62,"Korean Golf Tour","Korean Golf Tour",0.530859437281999,0.422150305996488,0.0234078478673996,2.44298693020755,2.6676146265243,2016-02-09
477,"John Hahn","17539",0.85836132719367,0.521826644458843,2.81578265706211,474,3,0.744440371338362,0.113920955855308,59.9080321295078,156,0.926477240751191,0.457323272326148,0,"USA",78,"European Challenge Tour","European Tour",0.675714707361373,0.404141265926707,0.0445061960019917,2.79965441710744,2.76700721447282,2016-02-09
478,"Robert Dinwiddie","11894",0.858739203372057,0.527670771587304,2.79169244735386,452,26,0.689310819010642,0.169428384361415,55.2232029281404,230,0.553778974676892,0.424393715230568,1,"ENG",74,"European Tour","European Challenge Tour",0.68228054058724,0.407298715374367,0.0479744139822005,2.7233988376372,2.74137014600821,2016-02-09
479,"Brad Elder","6204",0.866275368168569,0.520314940572338,2.77142701720892,479,0,0.765503840127653,0.100771528040916,58.4106266035681,210,0.642513415435894,0.434822946864801,0,"USA",84,"Web.com Tour","Web.com Tour",0.695606002392338,0.403963813453161,0.0498867040212194,2.66730716261997,2.72214622574407,2016-02-09
480,"Matt Weibring","7928",0.867424083320057,0.556390125580485,2.79450953103861,485,-5,0.774169994182479,0.0932540891375784,42.222202652612,203,0.699708097747356,0.321368890818081,0,"USA",53,"Web.com Tour","Web.com Tour",0.62466920158263,0.420340575089559,0.0400439662358333,2.70740285588351,2.73856048814376,2016-02-09
481,"Shaun Norris","7677",0.8677018274543,0.489391208322263,3.1095583477351,588,-107,0.975250187635113,-0.107548360180813,80.3475261917826,255,1.5207358974069,0.485256141592277,0,"RSA",98,"Sunshine Tour","Sunshine Tour",0.702449982646287,0.393319923289205,0.0458686801096307,3.52996993107008,3.07080597941093,2016-02-09
482,"John Parry","13764",0.868978460131849,0.488967985516403,2.84965555459007,441,41,0.654994580826388,0.213983879305461,67.9189975801422,284,0.486582803448373,0.38049166135314,1,"ENG",85,"European Tour","European Tour",0.730024173422055,0.398615291325315,0.0573149601983469,2.90456643656148,2.80739150973748,2016-02-09
483,"T.J. Vogel","17280",0.869551410168586,0.630013339866804,2.72280462381835,484,-1,0.773981084244027,0.0955703259245591,32.8478107604945,110,0.800363389761057,0.37851424354988,0,"USA",39,"Web.com Tour","Web.com Tour",0.549460524122964,0.436626019571883,0.0316375585886929,2.29501489054782,2.64891453449832,2016-02-09
484,"Zack Sucher","14036",0.87091026419895,0.552964094457103,2.82781095957436,493,-9,0.787563518985227,0.0833467452137228,44.3871140824542,154,0.329336247046497,0.357762951496727,0,"USA",43,"PGA Tour","Web.com Tour",0.664082782147207,0.416703263771373,0.0480830644602642,2.83337699814667,2.77321934461198,2016-02-09
485,"Masahiro Kawamura","13530",0.873027781282598,0.458549422861784,2.87160747820196,490,-5,0.779615981931972,0.0934117993506257,98.7317554772608,368,0.993661138178488,0.427411581843867,0,"JPN",106,"Japan Golf Tour","Japan Golf Tour",0.759728307198187,0.387210243823654,0.0600838390910311,2.93348520162769,2.83475959045182,2016-02-09
486,"Siddikur Rahman","13766",0.874415332164764,0.521227880911671,2.87916834256469,468,18,0.7307129408892,0.143702391275564,58.3305458919423,259,1.37580608583341,0.434126135378865,0,"BAN",62,"Asian Tour","Asian Tour",0.663102553036225,0.405290491382478,0.041879744887179,2.99246223917916,2.83159528198982,2016-02-09
487,"Matt Ford","10139",0.874972686522253,0.491625943832381,2.82452867187239,472,15,0.73867453934688,0.136298147175373,70.0225270304869,259,0.712950040401936,0.414250035278725,1,"ENG",87,"European Tour","European Challenge Tour",0.730326271930811,0.397625653102437,0.0567966470371854,2.83300720851611,2.78141441528948,2016-02-09
488,"Ulrich Van Den Berg","6155",0.876924454965475,0.494282738010436,2.86284489949465,453,35,0.69757527088901,0.179349184076465,64.6872293934859,293,1.86713962729662,0.368027095511963,0,"RSA",75,"Sunshine Tour","Sunshine Tour",0.662914220648565,0.402295795905346,0.0403324612435729,2.94403394717478,2.81985203396694,2016-02-09
489,"Merrick Bremner","10811",0.877640448402651,0.481491073824858,2.82729571343301,488,1,0.775968812890411,0.10167163551224,74.8578779688129,301,1.30562285566384,0.401111090307994,0,"RSA",92,"Sunshine Tour","Sunshine Tour",0.714904856421223,0.395789347364052,0.0508582309051607,2.8412917809878,2.78599486665422,2016-02-09
490,"Ricardo Gonzalez","5054",0.880157934333658,0.501737434058869,2.89276006306903,481,9,0.770998548154038,0.10915938617962,58.2203677170074,283,0.590178271744165,0.335561495129073,1,"ARG",62,"European Tour","European Tour",0.711547797080856,0.404774878357173,0.0551591359071186,3.04429913251075,2.84891564103804,2016-02-09
491,"Callum Shinkwin","18244",0.881810808424858,0.547138056602976,2.80840323513076,551,-60,0.879930460822619,0.0018803476022391,53.8576746006329,127,1.10963274997894,0.49674839427174,0,"ENG",65,"European Challenge Tour","European Challenge Tour",0.669442155274657,0.409104619116132,0.0454735987968681,2.76439231696454,2.75459047375643,2016-02-09
492,"Brock MacKenzie","9167",0.884385176141163,0.549959695044949,2.7292086522513,494,-2,0.792456985165596,0.0919281909755674,44.9272753481722,163,0.997653955136551,0.35149265676424,0,"USA",60,"Web.com Tour","PGA Tour Canada",0.63978110182568,0.417204208128566,0.0421021455377674,2.47669949876477,2.67322355992712,2016-02-09
493,"Brandt Jobe","1391",0.888902105639935,0.883719965748059,2.87439775418782,477,16,0.761620154928052,0.127281950711883,15.6732565345837,147,0.201482414228081,0.203047421922351,1,"USA",19,"PGA Tour","PGA Tour",0.303036320534187,0.508220342782454,0.0197477054428935,2.62642819454132,2.73517850814499,2016-02-09
494,"Thanyakorn Khrongpha","13684",0.888903094689764,0.472474996384117,2.87903583856893,524,-30,0.85010831179063,0.038794782899134,93.7051354085146,298,1.16921126239535,0.477835730549044,0,"THA",105,"Japan Golf Tour","Asian Tour",0.762391235675623,0.388776586110178,0.0620758856279967,2.95045863675833,2.84000259463898,2016-02-09
495,"Morten Orum Madsen","13411",0.889786698474287,0.471338641445881,2.92935539759125,478,17,0.763371644427964,0.126415054046323,77.3876668352618,345,0.431172595049872,0.368865312977972,1,"DEN",77,"European Tour","European Tour",0.772280630843898,0.394010527703561,0.0693903492767568,3.1009946821964,2.89118711440075,2016-02-09
496,"Jason Knutzon","7231",0.889988210323582,0.500667005875243,2.61750852763086,505,-9,0.805577685487229,0.0844105248363533,64.4636340581374,268,0.890388517597915,0.405276314787637,0,"USA",65,"Asian Tour","Asian Tour",0.724525288973062,0.400676418381763,0.0568000011587431,2.2466045633549,2.56917952690118,2016-02-09
497,"Joel Dahmen","14509",0.894551299677432,0.511030477374583,2.82918195953042,558,-61,0.89347186069676,0.00107943898067175,60.1127624398434,202,0.92173615256065,0.409367437937218,0,"USA",74,"Web.com Tour","PGA Tour Canada",0.715787409195792,0.402943650639401,0.0553887919618956,2.84509994214398,2.78264593711214,2016-02-09
498,"Charlie Wi","5905",0.898740846269523,0.480718309739147,2.9581643487976,460,38,0.717894215615297,0.180846630654226,69.5331494201985,341,0.615096555436776,0.35745002380707,0,"KOR",74,"Web.com Tour","PGA Tour",0.758777295172044,0.396383494908463,0.0659055758469123,3.198091112255,2.91884330192264,2016-02-09
499,"Borja Virto Astudillo","17313",0.898783539339995,0.52309450721948,2.91006370661755,431,68,0.624578091815616,0.274205447524379,70.8463364930823,136,1.07701079784574,0.57854313015511,0,"ESP",106,"European Challenge Tour","European Challenge Tour",0.738245455141529,0.397608441436998,0.059424718967224,3.04554270844577,2.86266360459791,2016-02-09
500,"Ippei Koike","12739",0.900413385562748,0.53244195802013,2.63428895492723,486,14,0.774990792349798,0.12542259321295,60.128411921296,168,0.974729611157175,0.508604092027601,0,"JPN",71,"Japan Golf Tour","Japan Golf Tour",0.718940978156326,0.405098962605046,0.057717666516329,2.25462763030754,2.57991935133471,2016-02-09
501,"Mikael Lundberg","4718",0.909453756097098,0.483316480126804,2.89031363919585,500,1,0.800101773194335,0.109351982902763,71.57859369925,292,0.533490788664983,0.384889936005763,1,"SWE",89,"European Tour","European Tour",0.778604486664172,0.396756946773592,0.0738791350369253,3.00966470860888,2.84961718709012,2016-02-09
